tableName,columnType,columnName,,,,,
fmg_event,StringType,newname,,,,,
fmg_event,StringType,objattr,,,,,
fmg_event,StringType,object,,,,,
fmg_event,StringType,objname,,,,,
fmg_event,StringType,objtype,,,,,
fmg_event,IntegerType,offline_stat,,,,,
fmg_event,StringType,old_value,,,,,
fmg_event,IntegerType,operstat,,,,,
fmg_event,StringType,package_type,,,,,
fmg_event,StringType,path,,,,,
fmg_event,StringType,peer,,,,,
fmg_event,ShortType,percent,,,,,
fmg_event,LongType,pid,,,,,
fmg_event,LongType,pkg_oid,,,,,
fmg_event,StringType,pkgadom,,,,,
fmg_event,StringType,pkgname,,,,,
fmg_event,IntegerType,power_stat,,,,,
fmg_event,StringType,ppkgname,,,,,
fmg_event,StringType,pre_version,,,,,
fmg_event,IntegerType,severity,,,,,
fmg_event,StringType,profname,,,,,
fmg_event,IntegerType,protocol,,,,,
fmg_event,IntegerType,pty_err,,,,,
fmg_event,IntegerType,pty_oper,,,,,
fmg_event,IntegerType,pty_sess,,,,,
fmg_event,IntegerType,pty_step,,,,,
fmg_event,ShortType,quota,,,,,
fmg_event,IntegerType,raid_stat_before,,,,,
fmg_event,IntegerType,raid_stat_current,,,,,
fmg_event,LongType,rate,,,,,
fmg_event,StringType,reboot_reason,,,,,
fmg_event,StringType,remote_filename,,,,,
fmg_event,StringType,remote_host,,,,,
fmg_event,StringType,remote_ip,,,,,
fmg_event,StringType,remote_path,,,,,
fmg_event,IntegerType,remote_port,,,,,
fmg_event,ShortType,reserved,,,,,
fmg_event,StringType,result,,,,,
fmg_event,LongType,revision,,,,,
fmg_event,LongType,rolling_cur_number,,,,,
fmg_event,LongType,rolling_max_allowed,,,,,
fmg_event,StringType,rundb_ver,,,,,
fmg_event,StringType,script,,,,,
fmg_event,StringType,serial,,,,,
fmg_event,StringType,server,,,,,
fmg_event,StringType,service,,,,,
fmg_event,ShortType,setup,,,,,
fmg_event,StringType,shutdown_reason,,,,,
fmg_event,IntegerType,state,,,,,
fmg_event,ShortType,supplier_id,,,,,
fmg_event,StringType,sw_version,,,,,
fmg_event,LongType,timestamp,,,,,
fmg_event,StringType,title,,,,,
fmg_event,IntegerType,to_build,,,,,
fmg_event,StringType,to_release,,,,,
fmg_event,StringType,to_version,,,,,
fmg_event,StringType,uid,,,,,
fmg_event,StringType,upddb_ver,,,,,
fmg_event,StringType,upg_act,,,,,
fmg_event,LongType,uploading_cur_number,,,,,
fmg_event,LongType,uploading_max_allowed,,,,,
fmg_event,IntegerType,uploading_oper,,,,,
fmg_event,LongType,uploading_pid,,,,,
fmg_event,IntegerType,uploading_server_type,,,,,
fmg_event,StringType,url,,,,,
fmg_event,LongType,use_mb,,,,,
fmg_event,IntegerType,user_type,,,,,
fmg_event,IntegerType,when,,,,,
fmg_event,StringType,userfrom,,,,,
fmg_event,StringType,userid,,,,,
fmg_event,StringType,ustr,,,,,
fmg_event,ShortType,valid,,,,,
fmg_event,ShortType,version,,,,,
fmg_event,StringType,vdom,,,,,
fmg_event,StringType,vdoms,,,,,
fmg_event,StringType,whitelist_size,,,,,
fmg_event,StringType,zip_path,,,,,
fmg_event,StringType,pkg,,,,,
fmg_event,StringType,upgrade_adom,,,,,
fmg_event,StringType,upgrade_from,,,,,
fmg_event,StringType,upgrade_to,,,,,
fmg_event,StringType,desc,,,,,
fmg_event,StringType,package_desc,,,,,
fmg_event,StringType,sensor_name,,,,,
fmg_event,StringType,sensor_st,,,,,
fmg_event,StringType,sensor_val,,,,,
fmg_event,LongType,session_id,,,,,
fml_event,LongType,id,,,,,
fml_event,IntegerType,bid,,,,,
fml_event,StringType,devid,,,,,
fml_event,TimestampType,itime,,,,,
fml_event,TimestampType,dtime,,,,,
fml_event,IntegerType,euid,,,,,
fml_event,IntegerType,epid,,,,,
fml_event,IntegerType,dsteuid,,,,,
fml_event,IntegerType,dstepid,,,,,
fml_event,IntegerType,logflag,,,,,
fml_event,IntegerType,logver,,,,,
fml_event,StringType,vd,,,,,
fml_event,StringType,logid,,,,,
fml_event,StringType,type,,,,,
fml_event,StringType,subtype,,,,,
fml_event,StringType,pri,,,,,
fml_event,StringType,user,,,,,
fml_event,StringType,ui,,,,,
fml_event,StringType,action,,,,,
fml_event,StringType,status,,,,,
fml_event,StringType,session_id,,,,,
fml_event,StringType,reason,,,,,
fml_event,StringType,module,,,,,
fml_event,StringType,submodule,,,,,
fml_event,StringType,msg,,,,,
fml_history,LongType,id,,,,,
fml_history,IntegerType,bid,,,,,
fml_history,StringType,devid,,,,,
fml_history,TimestampType,itime,,,,,
fml_history,TimestampType,dtime,,,,,
fml_history,IntegerType,euid,,,,,
fml_history,IntegerType,epid,,,,,
fml_history,IntegerType,dsteuid,,,,,
fml_history,IntegerType,dstepid,,,,,
fml_history,IntegerType,logflag,,,,,
fml_history,IntegerType,logver,,,,,
fml_history,StringType,vd,,,,,
fml_history,StringType,logid,,,,,
fml_history,StringType,type,,,,,
fml_history,StringType,subtype,,,,,
fml_history,StringType,pri,,,,,
fml_history,StringType,session_id,,,,,
fml_history,StringType,client_name,,,,,
fml_history,StringType,dst_ip,,,,,
fml_history,StringType,endpoint,,,,,
fml_history,StringType,from,,,,,
fml_history,StringType,hfrom,,,,,
fml_history,StringType,to,,,,,
fml_history,StringType,polid,,,,,
fml_history,StringType,domain,,,,,
fml_history,StringType,subject,,,,,
fml_history,StringType,mailer,,,,,
fml_history,StringType,resolved,,,,,
fml_history,StringType,direction,,,,,
fml_history,StringType,virus,,,,,
fml_history,StringType,disposition,,,,,
fml_history,StringType,classifier,,,,,
fml_history,StringType,msisdn,,,,,
fml_history,LongType,message_length,,,,,
fml_history,StringType,msg,,,,,
fml_history,StringType,client_ip,,,,,
fml_history,StringType,src_type,,,,,
fml_history,StringType,client_cc,,,,,
fml_spam,LongType,id,,,,,
fml_spam,IntegerType,bid,,,,,
fml_spam,StringType,devid,,,,,
fml_spam,TimestampType,itime,,,,,
fml_spam,TimestampType,dtime,,,,,
fml_spam,IntegerType,euid,,,,,
fml_spam,IntegerType,epid,,,,,
fml_spam,IntegerType,dsteuid,,,,,
fml_spam,IntegerType,dstepid,,,,,
fml_spam,IntegerType,logflag,,,,,
fml_spam,IntegerType,logver,,,,,
fml_spam,LongType,sfsid,,,,,
fml_spam,StringType,vd,,,,,
fml_spam,StringType,logid,,,,,
fml_spam,StringType,type,,,,,
fml_spam,StringType,subtype,,,,,
fml_spam,StringType,pri,,,,,
fml_spam,StringType,session_id,,,,,
fml_spam,StringType,client_name,,,,,
fml_spam,StringType,dst_ip,,,,,
fml_spam,StringType,endpoint,,,,,
fml_spam,StringType,from,,,,,
fml_spam,StringType,to,,,,,
fml_spam,StringType,subject,,,,,
fml_spam,StringType,msg,,,,,
fml_spam,StringType,client_ip,,,,,
fml_virus,LongType,id,,,,,
fml_virus,IntegerType,bid,,,,,
fml_virus,StringType,devid,,,,,
fml_virus,TimestampType,itime,,,,,
fml_virus,TimestampType,dtime,,,,,
fml_virus,IntegerType,euid,,,,,
fml_virus,IntegerType,epid,,,,,
fml_virus,IntegerType,dsteuid,,,,,
fml_virus,IntegerType,dstepid,,,,,
fml_virus,IntegerType,logflag,,,,,
fml_virus,IntegerType,logver,,,,,
fml_virus,LongType,sfsid,,,,,
fml_virus,StringType,vd,,,,,
fml_virus,StringType,logid,,,,,
fml_virus,StringType,type,,,,,
fml_virus,StringType,subtype,,,,,
fml_virus,StringType,pri,,,,,
fml_virus,StringType,from,,,,,
fml_virus,StringType,to,,,,,
fml_virus,StringType,src,,,,,
fml_virus,StringType,session_id,,,,,
fml_virus,StringType,msg,,,,,
fml_virus,StringType,client_name,,,,,
fml_virus,StringType,client_ip,,,,,
fpx_app_ctrl,LongType,id,,,,,
fpx_app_ctrl,IntegerType,bid,,,,,
fpx_app_ctrl,StringType,devid,,,,,
fpx_app_ctrl,TimestampType,itime,,,,,
fpx_app_ctrl,TimestampType,dtime,,,,,
fpx_app_ctrl,IntegerType,euid,,,,,
fpx_app_ctrl,IntegerType,epid,,,,,
fpx_app_ctrl,IntegerType,dsteuid,,,,,
fpx_app_ctrl,IntegerType,dstepid,,,,,
fpx_app_ctrl,IntegerType,logflag,,,,,
fpx_app_ctrl,IntegerType,logver,,,,,
fpx_app_ctrl,LongType,sfsid,,,,,
fpx_app_ctrl,StringType,vd,,,,,
fpx_app_ctrl,StringType,logid,,,,,
fpx_app_ctrl,StringType,type,,,,,
fpx_app_ctrl,StringType,subtype,,,,,
fpx_app_ctrl,StringType,level,,,,,
fpx_app_ctrl,TimestampType,eventtime,,,,,
fpx_app_ctrl,StringType,action,,,,,
fpx_app_ctrl,StringType,srcip,,,,,
fpx_app_ctrl,IntegerType,srcport,,,,,
fpx_app_ctrl,StringType,dstip,,,,,
fpx_app_ctrl,IntegerType,dstport,,,,,
fpx_app_ctrl,StringType,service,,,,,
fpx_app_ctrl,ShortType,proto,,,,,
fpx_app_ctrl,LongType,policyid,,,,,
fpx_app_ctrl,StringType,user,,,,,
fpx_app_ctrl,StringType,group,,,,,
fpx_app_ctrl,StringType,msg,,,,,
fpx_app_ctrl,StringType,srcintf,,,,,
fpx_app_ctrl,StringType,srcintfrole,,,,,
fpx_app_ctrl,StringType,dstintf,,,,,
fpx_app_ctrl,StringType,dstintfrole,,,,,
fpx_app_ctrl,LongType,sessionid,,,,,
fpx_app_ctrl,LongType,crscore,,,,,
fpx_app_ctrl,StringType,crlevel,,,,,
fpx_app_ctrl,StringType,eventtype,,,,,
fpx_app_ctrl,StringType,fctuid,,,,,
fpx_app_ctrl,StringType,unauthuser,,,,,
fpx_app_ctrl,StringType,unauthusersource,,,,,
fpx_app_ctrl,StringType,profile,,,,,
fpx_app_ctrl,StringType,direction,,,,,
fpx_app_ctrl,StringType,srcname,,,,,
fpx_app_ctrl,StringType,dstname,,,,,
fpx_app_ctrl,StringType,apprisk,,,,,
fpx_app_ctrl,StringType,applist,,,,,
fpx_app_ctrl,StringType,appcat,,,,,
fpx_app_ctrl,StringType,app,,,,,
fpx_app_ctrl,LongType,appid,,,,,
fpx_app_ctrl,StringType,filename,,,,,
fpx_app_ctrl,LongType,filesize,,,,,
fpx_app_ctrl,StringType,profiletype,,,,,
fpx_app_ctrl,StringType,hostname,,,,,
fpx_app_ctrl,StringType,url,,,,,
fpx_app_ctrl,LongType,incidentserialno,,,,,
fpx_app_ctrl,StringType,clouduser,,,,,
fpx_app_ctrl,StringType,cloudaction,,,,,
fpx_app_ctrl,LongType,sentbyte,,,,,
fpx_app_ctrl,LongType,rcvdbyte,,,,,
fpx_app_ctrl,StringType,forwardedfor,,,,,
fpx_app_ctrl,StringType,trueclntip,,,,,
fpx_app_ctrl,StringType,scertcname,,,,,
fpx_app_ctrl,StringType,ccertissuer,,,,,
fpx_app_ctrl,StringType,scertissuer,,,,,
fpx_dlp,LongType,id,,,,,
fpx_dlp,IntegerType,bid,,,,,
fpx_dlp,StringType,devid,,,,,
fpx_dlp,TimestampType,itime,,,,,
fpx_dlp,TimestampType,dtime,,,,,
fpx_dlp,IntegerType,euid,,,,,
fpx_dlp,IntegerType,epid,,,,,
fpx_dlp,IntegerType,dsteuid,,,,,
fpx_dlp,IntegerType,dstepid,,,,,
fpx_dlp,IntegerType,logflag,,,,,
fpx_dlp,IntegerType,logver,,,,,
fpx_dlp,LongType,sfsid,,,,,
fpx_dlp,StringType,vd,,,,,
fpx_dlp,StringType,logid,,,,,
fpx_dlp,StringType,type,,,,,
fpx_dlp,StringType,subtype,,,,,
fpx_dlp,StringType,level,,,,,
fpx_dlp,TimestampType,eventtime,,,,,
fpx_dlp,StringType,action,,,,,
fpx_dlp,StringType,srcip,,,,,
fpx_dlp,IntegerType,srcport,,,,,
fpx_dlp,StringType,dstip,,,,,
fpx_dlp,IntegerType,dstport,,,,,
fpx_dlp,StringType,service,,,,,
fpx_dlp,ShortType,proto,,,,,
fpx_dlp,LongType,policyid,,,,,
fpx_dlp,StringType,user,,,,,
fpx_dlp,StringType,group,,,,,
fpx_dlp,StringType,msg,,,,,
fpx_dlp,StringType,srcintf,,,,,
fpx_dlp,StringType,srcintfrole,,,,,
fpx_dlp,StringType,dstintf,,,,,
fpx_dlp,StringType,dstintfrole,,,,,
fpx_dlp,LongType,sessionid,,,,,
fpx_dlp,StringType,from,,,,,
fpx_dlp,StringType,to,,,,,
fpx_dlp,StringType,eventtype,,,,,
fpx_dlp,StringType,fctuid,,,,,
fpx_dlp,StringType,unauthuser,,,,,
fpx_dlp,StringType,unauthusersource,,,,,
fpx_dlp,StringType,hostname,,,,,
fpx_dlp,StringType,url,,,,,
fpx_dlp,StringType,agent,,,,,
fpx_dlp,StringType,sender,,,,,
fpx_dlp,StringType,recipient,,,,,
fpx_dlp,StringType,severity,,,,,
fpx_dlp,StringType,filetype,,,,,
fpx_dlp,StringType,filename,,,,,
fpx_dlp,LongType,sentbyte,,,,,
fpx_dlp,LongType,rcvdbyte,,,,,
fpx_dlp,StringType,docsource,,,,,
fpx_dlp,StringType,sensitivity,,,,,
fpx_dlp,StringType,subject,,,,,
fpx_dlp,StringType,profile,,,,,
fpx_dlp,LongType,epoch,,,,,
fpx_dlp,LongType,eventid,,,,,
fpx_dlp,LongType,filteridx,,,,,
fpx_dlp,StringType,filtername,,,,,
fpx_dlp,StringType,filtertype,,,,,
fpx_dlp,StringType,dlpextra,,,,,
fpx_dlp,StringType,filtercat,,,,,
fpx_dlp,StringType,direction,,,,,
fpx_dlp,LongType,filesize,,,,,
fpx_dlp,StringType,forwardedfor,,,,,
fpx_dlp,StringType,trueclntip,,,,,
fpx_dns,LongType,id,,,,,
fpx_dns,IntegerType,bid,,,,,
fpx_dns,StringType,devid,,,,,
fpx_dns,TimestampType,itime,,,,,
fpx_dns,TimestampType,dtime,,,,,
fpx_dns,IntegerType,euid,,,,,
fpx_dns,IntegerType,epid,,,,,
fpx_dns,IntegerType,dsteuid,,,,,
fpx_dns,IntegerType,dstepid,,,,,
fpx_dns,IntegerType,logflag,,,,,
fpx_dns,IntegerType,logver,,,,,
fpx_dns,StringType,vd,,,,,
fpx_dns,StringType,logid,,,,,
fpx_dns,StringType,type,,,,,
fpx_dns,StringType,subtype,,,,,
fpx_dns,StringType,level,,,,,
fpx_dns,TimestampType,eventtime,,,,,
fpx_dns,StringType,action,,,,,
fpx_dns,StringType,srcip,,,,,
fpx_dns,IntegerType,srcport,,,,,
fpx_dns,StringType,dstip,,,,,
fpx_dns,IntegerType,dstport,,,,,
fpx_dns,ShortType,proto,,,,,
fpx_dns,LongType,policyid,,,,,
fpx_dns,StringType,user,,,,,
fpx_dns,StringType,group,,,,,
fpx_dns,StringType,msg,,,,,
fpx_dns,StringType,srcintf,,,,,
fpx_dns,StringType,srcintfrole,,,,,
fpx_dns,StringType,dstintf,,,,,
fpx_dns,StringType,dstintfrole,,,,,
fpx_dns,LongType,sessionid,,,,,
fpx_dns,StringType,profile,,,,,
fpx_dns,StringType,srcmac,,,,,
fpx_dns,IntegerType,xid,,,,,
fpx_dns,StringType,qname,,,,,
fpx_dns,StringType,qtype,,,,,
fpx_dns,IntegerType,qtypeval,,,,,
fpx_dns,StringType,qclass,,,,,
fpx_dns,StringType,ipaddr,,,,,
fpx_dns,StringType,exchange,,,,,
fpx_dns,ShortType,cat,,,,,
fpx_dns,StringType,catdesc,,,,,
fpx_dns,ShortType,domainfilteridx,,,,,
fpx_dns,StringType,domainfilterlist,,,,,
fpx_dns,StringType,botnetip,,,,,
fpx_dns,StringType,botnetdomain,,,,,
fpx_dns,StringType,error,,,,,
fpx_emailfilter,LongType,id,,,,,
fpx_emailfilter,IntegerType,bid,,,,,
fpx_emailfilter,StringType,devid,,,,,
fpx_emailfilter,TimestampType,itime,,,,,
fpx_emailfilter,TimestampType,dtime,,,,,
fpx_emailfilter,IntegerType,euid,,,,,
fpx_emailfilter,IntegerType,epid,,,,,
fpx_emailfilter,IntegerType,dsteuid,,,,,
fpx_emailfilter,IntegerType,dstepid,,,,,
fpx_emailfilter,IntegerType,logflag,,,,,
fpx_emailfilter,IntegerType,logver,,,,,
fpx_emailfilter,LongType,sfsid,,,,,
fpx_emailfilter,StringType,vd,,,,,
fpx_emailfilter,StringType,logid,,,,,
fpx_emailfilter,StringType,type,,,,,
fpx_emailfilter,StringType,subtype,,,,,
fpx_emailfilter,StringType,level,,,,,
fpx_emailfilter,TimestampType,eventtime,,,,,
fpx_emailfilter,StringType,action,,,,,
fpx_emailfilter,StringType,srcip,,,,,
fpx_emailfilter,IntegerType,srcport,,,,,
fpx_emailfilter,StringType,dstip,,,,,
fpx_emailfilter,IntegerType,dstport,,,,,
fpx_emailfilter,StringType,service,,,,,
fpx_emailfilter,ShortType,proto,,,,,
fpx_emailfilter,LongType,policyid,,,,,
fpx_emailfilter,StringType,user,,,,,
fpx_emailfilter,StringType,group,,,,,
fpx_emailfilter,StringType,msg,,,,,
fpx_emailfilter,StringType,srcintf,,,,,
fpx_emailfilter,StringType,srcintfrole,,,,,
fpx_emailfilter,StringType,dstintf,,,,,
fpx_emailfilter,StringType,dstintfrole,,,,,
fpx_emailfilter,LongType,sessionid,,,,,
fpx_emailfilter,StringType,from,,,,,
fpx_emailfilter,StringType,to,,,,,
fpx_emailfilter,StringType,eventtype,,,,,
fpx_emailfilter,StringType,fctuid,,,,,
fpx_emailfilter,StringType,unauthuser,,,,,
fpx_emailfilter,StringType,unauthusersource,,,,,
fpx_emailfilter,StringType,profile,,,,,
fpx_emailfilter,StringType,sender,,,,,
fpx_emailfilter,StringType,recipient,,,,,
fpx_emailfilter,StringType,banword,,,,,
fpx_emailfilter,StringType,direction,,,,,
fpx_emailfilter,StringType,agent,,,,,
fpx_emailfilter,StringType,subject,,,,,
fpx_emailfilter,StringType,size,,,,,
fpx_emailfilter,StringType,attachment,,,,,
fpx_emailfilter,LongType,sentbyte,,,,,
fpx_emailfilter,LongType,rcvdbyte,,,,,
fpx_emailfilter,StringType,cc,,,,,
fpx_emailfilter,StringType,fortiguardresp,,,,,
fpx_http,LongType,id,,,,,
fpx_http,IntegerType,bid,,,,,
fpx_http,StringType,devid,,,,,
fpx_http,TimestampType,itime,,,,,
fpx_http,TimestampType,dtime,,,,,
fpx_http,IntegerType,euid,,,,,
fpx_http,IntegerType,epid,,,,,
fpx_http,IntegerType,dsteuid,,,,,
fpx_http,IntegerType,dstepid,,,,,
fpx_http,IntegerType,logflag,,,,,
fpx_http,IntegerType,logver,,,,,
fpx_http,StringType,vd,,,,,
fpx_http,StringType,logid,,,,,
fpx_http,StringType,type,,,,,
fpx_http,StringType,subtype,,,,,
fpx_http,StringType,level,,,,,
fpx_http,TimestampType,eventtime,,,,,
fpx_http,StringType,srcip,,,,,
fpx_http,IntegerType,srcport,,,,,
fpx_http,StringType,dstip,,,,,
fpx_http,IntegerType,dstport,,,,,
fpx_http,StringType,service,,,,,
fpx_http,ShortType,proto,,,,,
fpx_http,LongType,policyid,,,,,
fpx_http,LongType,sessionid,,,,,
fpx_http,LongType,transid,,,,,
fpx_http,StringType,srcintf,,,,,
fpx_http,StringType,srcintfrole,,,,,
fpx_http,StringType,dstintf,,,,,
fpx_http,StringType,dstintfrole,,,,,
fpx_http,StringType,url,,,,,
fpx_http,StringType,user,,,,,
fpx_http,StringType,group,,,,,
fpx_http,StringType,authserver,,,,,
fpx_http,StringType,profile,,,,,
fpx_http,StringType,agent,,,,,
fpx_http,StringType,chgheaders,,,,,
fpx_ips,LongType,id,,,,,
fpx_ips,IntegerType,bid,,,,,
fpx_ips,StringType,devid,,,,,
fpx_ips,TimestampType,itime,,,,,
fpx_ips,TimestampType,dtime,,,,,
fpx_ips,IntegerType,euid,,,,,
fpx_ips,IntegerType,epid,,,,,
fpx_ips,IntegerType,dsteuid,,,,,
fpx_ips,IntegerType,dstepid,,,,,
fpx_ips,IntegerType,logflag,,,,,
fpx_ips,IntegerType,logver,,,,,
fpx_ips,LongType,sfsid,,,,,
fpx_ips,StringType,vd,,,,,
fpx_ips,StringType,logid,,,,,
fpx_ips,StringType,type,,,,,
fpx_ips,StringType,subtype,,,,,
fpx_ips,StringType,level,,,,,
fpx_ips,TimestampType,eventtime,,,,,
fpx_ips,StringType,action,,,,,
fpx_ips,StringType,srcip,,,,,
fpx_ips,IntegerType,srcport,,,,,
fpx_ips,StringType,dstip,,,,,
fpx_ips,IntegerType,dstport,,,,,
fpx_ips,StringType,service,,,,,
fpx_ips,ShortType,proto,,,,,
fpx_ips,LongType,policyid,,,,,
fpx_ips,StringType,user,,,,,
fpx_ips,StringType,group,,,,,
fpx_ips,StringType,msg,,,,,
fpx_ips,StringType,srcintf,,,,,
fpx_ips,StringType,srcintfrole,,,,,
fpx_ips,StringType,dstintf,,,,,
fpx_ips,StringType,dstintfrole,,,,,
fpx_ips,LongType,sessionid,,,,,
fpx_ips,LongType,crscore,,,,,
fpx_ips,StringType,crlevel,,,,,
fpx_ips,StringType,eventtype,,,,,
fpx_ips,StringType,fctuid,,,,,
fpx_ips,StringType,unauthuser,,,,,
fpx_ips,StringType,unauthusersource,,,,,
fpx_ips,LongType,attackid,,,,,
fpx_ips,StringType,severity,,,,,
fpx_ips,StringType,icmpid,,,,,
fpx_ips,StringType,icmptype,,,,,
fpx_ips,StringType,icmpcode,,,,,
fpx_ips,StringType,ref,,,,,
fpx_ips,LongType,count,,,,,
fpx_ips,StringType,attack,,,,,
fpx_ips,StringType,srccountry,,,,,
fpx_ips,LongType,incidentserialno,,,,,
fpx_ips,StringType,attackcontext,,,,,
fpx_ips,StringType,attackcontextid,,,,,
fpx_ips,StringType,profile,,,,,
fpx_ips,StringType,profiletype,,,,,
fpx_ips,StringType,direction,,,,,
fpx_ips,StringType,agent,,,,,
fpx_ips,StringType,hostname,,,,,
fpx_ips,StringType,url,,,,,
fpx_ips,StringType,forwardedfor,,,,,
fpx_ips,StringType,trueclntip,,,,,
fpx_ips,StringType,threat,,,,,
fpx_ips,ShortType,threatlevel,,,,,
fpx_ips,StringType,threattype,,,,,
fpx_ips,LongType,craction,,,,,
fpx_ips,StringType,policytype,,,,,
fpx_ssh,LongType,id,,,,,
fpx_ssh,IntegerType,bid,,,,,
fpx_ssh,StringType,devid,,,,,
fpx_ssh,TimestampType,itime,,,,,
fpx_ssh,TimestampType,dtime,,,,,
fpx_ssh,IntegerType,euid,,,,,
fpx_ssh,IntegerType,epid,,,,,
fpx_ssh,IntegerType,dsteuid,,,,,
fpx_ssh,IntegerType,dstepid,,,,,
fpx_ssh,IntegerType,logflag,,,,,
fpx_ssh,IntegerType,logver,,,,,
fpx_ssh,StringType,vd,,,,,
fpx_ssh,StringType,logid,,,,,
fpx_ssh,StringType,type,,,,,
fpx_ssh,StringType,subtype,,,,,
fpx_ssh,StringType,level,,,,,
fpx_ssh,TimestampType,eventtime,,,,,
fpx_ssh,StringType,action,,,,,
fpx_ssh,StringType,srcip,,,,,
fpx_ssh,IntegerType,srcport,,,,,
fpx_ssh,StringType,dstip,,,,,
fpx_ssh,IntegerType,dstport,,,,,
fpx_ssh,StringType,service,,,,,
fpx_ssh,ShortType,proto,,,,,
fpx_ssh,LongType,policyid,,,,,
fpx_ssh,StringType,user,,,,,
fpx_ssh,StringType,group,,,,,
fpx_ssh,StringType,srcintf,,,,,
fpx_ssh,StringType,srcintfrole,,,,,
fpx_ssh,StringType,dstintf,,,,,
fpx_ssh,StringType,dstintfrole,,,,,
fpx_ssh,LongType,sessionid,,,,,
fpx_ssh,StringType,eventtype,,,,,
fpx_ssh,StringType,fctuid,,,,,
fpx_ssh,StringType,unauthuser,,,,,
fpx_ssh,StringType,unauthusersource,,,,,
fpx_ssh,StringType,profile,,,,,
fpx_ssh,StringType,direction,,,,,
fpx_ssh,StringType,severity,,,,,
fpx_ssh,StringType,login,,,,,
fpx_ssh,StringType,command,,,,,
fpx_ssh,StringType,channeltype,,,,,
fpx_traffic,LongType,id,,,,,
fpx_traffic,IntegerType,bid,,,,,
fpx_traffic,StringType,devid,,,,,
fpx_traffic,TimestampType,itime,,,,,
fpx_traffic,TimestampType,dtime,,,,,
fpx_traffic,IntegerType,euid,,,,,
fpx_traffic,IntegerType,epid,,,,,
fpx_traffic,IntegerType,dsteuid,,,,,
fpx_traffic,IntegerType,dstepid,,,,,
fpx_traffic,IntegerType,logflag,,,,,
fpx_traffic,IntegerType,logver,,,,,
fpx_traffic,LongType,sfsid,,,,,
fpx_traffic,StringType,vd,,,,,
fpx_traffic,StringType,logid,,,,,
fpx_traffic,StringType,type,,,,,
fpx_traffic,StringType,subtype,,,,,
fpx_traffic,StringType,level,,,,,
fpx_traffic,TimestampType,eventtime,,,,,
fpx_traffic,StringType,action,,,,,
fpx_traffic,StringType,srcip,,,,,
fpx_traffic,IntegerType,srcport,,,,,
fpx_traffic,StringType,dstip,,,,,
fpx_traffic,IntegerType,dstport,,,,,
fpx_traffic,StringType,service,,,,,
fpx_traffic,ShortType,proto,,,,,
fpx_traffic,LongType,policyid,,,,,
fpx_traffic,StringType,user,,,,,
fpx_traffic,StringType,group,,,,,
fpx_traffic,StringType,msg,,,,,
fpx_traffic,StringType,srcintf,,,,,
fpx_traffic,StringType,srcintfrole,,,,,
fpx_traffic,StringType,dstintf,,,,,
fpx_traffic,StringType,dstintfrole,,,,,
fpx_traffic,LongType,sessionid,,,,,
fpx_traffic,LongType,crscore,,,,,
fpx_traffic,StringType,crlevel,,,,,
fpx_traffic,LongType,craction,,,,,
fpx_traffic,StringType,fctuid,,,,,
fpx_traffic,StringType,unauthuser,,,,,
fpx_traffic,StringType,unauthusersource,,,,,
fpx_traffic,StringType,dstunauthuser,,,,,
fpx_traffic,StringType,dstunauthusersource,,,,,
fpx_traffic,StringType,trandisp,,,,,
fpx_traffic,StringType,srcname,,,,,
fpx_traffic,StringType,dstname,,,,,
fpx_traffic,StringType,tranip,,,,,
fpx_traffic,IntegerType,tranport,,,,,
fpx_traffic,LongType,duration,,,,,
fpx_traffic,StringType,policytype,,,,,
fpx_traffic,StringType,policymode,,,,,
fpx_traffic,LongType,sentbyte,,,,,
fpx_traffic,LongType,rcvdbyte,,,,,
fpx_traffic,LongType,sentpkt,,,,,
fpx_traffic,LongType,rcvdpkt,,,,,
fpx_traffic,StringType,vpn,,,,,
fpx_traffic,StringType,wanoptapptype,,,,,
fpx_traffic,StringType,sslaction,,,,,
fpx_traffic,LongType,wanin,,,,,
fpx_traffic,LongType,wanout,,,,,
fpx_traffic,LongType,lanin,,,,,
fpx_traffic,LongType,lanout,,,,,
fpx_traffic,StringType,app,,,,,
fpx_traffic,StringType,appcat,,,,,
fpx_traffic,LongType,shapingpolicyid,,,,,
fpx_traffic,LongType,shaperdropsentbyte,,,,,
fpx_traffic,LongType,shaperdroprcvdbyte,,,,,
fpx_traffic,LongType,shaperperipdropbyte,,,,,
fpx_traffic,StringType,shapersentname,,,,,
fpx_traffic,StringType,shaperrcvdname,,,,,
fpx_traffic,StringType,shaperperipname,,,,,
fpx_traffic,StringType,transip,,,,,
fpx_traffic,IntegerType,transport,,,,,
fpx_traffic,StringType,dstcountry,,,,,
fpx_traffic,StringType,vpntype,,,,,
fpx_traffic,StringType,applist,,,,,
fpx_traffic,StringType,appact,,,,,
fpx_traffic,StringType,devtype,,,,,
fpx_traffic,StringType,osname,,,,,
fpx_traffic,StringType,osversion,,,,,
fpx_traffic,StringType,mastersrcmac,,,,,
fpx_traffic,StringType,srcmac,,,,,
fpx_traffic,StringType,collectedemail,,,,,
fpx_traffic,LongType,appid,,,,,
fpx_traffic,LongType,centralnatid,,,,,
fpx_traffic,StringType,srccountry,,,,,
fpx_traffic,StringType,utmaction,,,,,
fpx_traffic,StringType,srcssid,,,,,
fpx_traffic,StringType,dstssid,,,,,
fpx_traffic,StringType,srcuuid,,,,,
